"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000223181.1",0.264468462949875,0.92593899133926,2.46893831720626,0.375035287389039,0.707634223237468,NA,NA,NA
"ENSG00000240618.1",5.03742088390429,0.333707613971407,0.582144107506213,0.57323884184097,0.566482988395602,0.787223552966596,NA,NA
"ENSG00000229905.1",0.499546799647785,-0.542091604004091,1.30543737952622,-0.415256689065263,0.677954003413577,NA,NA,NA
"ENSG00000228327.2",119.62452750862,0.292271599486327,0.248376555871395,1.17672780533144,0.239304166045082,0.507932546504338,NA,NA
"ENSG00000237491.4",152.55044466479,0.271764586820663,0.235607196027636,1.15346471331371,0.248719693009026,0.518855032609565,"LINC01409","105378580"
"ENSG00000230092.3",16.1966656750956,0.437721931905322,0.351486856639349,1.24534366971923,0.213005449824854,0.476276204398097,NA,NA
"ENSG00000269831.1",0.262976165767047,0.897536100909915,1.8703659043493,0.479871932450656,0.631318460190503,NA,NA,NA
"ENSG00000177757.1",34.9952664045688,-0.219866407374817,0.416912730754015,-0.527367938554369,0.597938103622107,0.806166086348658,"FAM87B","400728"
"ENSG00000225880.4",330.237991050384,0.21711462881106,0.293335745827912,0.740157419949875,0.45920448084162,0.710595150141171,"LINC00115","79854"
"ENSG00000228794.4",1088.5085345548,0.132420580026934,0.164866270236393,0.803199950099329,0.421859174354195,0.680154456304419,"LINC01128","643837"
"ENSG00000230368.2",5.56308325799635,1.44720589490994,0.661942650400251,2.18630102477137,0.0287935892240524,0.143854640155659,"FAM41C","284593"
"ENSG00000234711.1",2.77079171128705,0.705969496766977,0.767975802403157,0.919260078973648,0.357959553285549,0.625380037487939,NA,NA
"ENSG00000269308.1",0.182757267113045,-0.260397432072103,2.57723404993405,-0.101037556941624,0.919520646582896,NA,NA,NA
"ENSG00000272438.1",4.86316708160041,-0.27570016290005,0.578664469828304,-0.476442182430611,0.633759388841485,0.828244250581728,NA,NA
"ENSG00000230699.2",27.0608471176219,-0.0966551266377602,0.348118675973176,-0.277649931787078,0.781281098469892,0.905468513039953,NA,NA
"ENSG00000223764.2",144.566936136057,0.0127297421984177,0.392948976133078,0.0323954074742431,0.974156724872125,0.990212773999389,"LINC02593","100130417"
"ENSG00000187634.6",370.152556160891,-0.076557577277449,0.463914485050941,-0.165025192668952,0.868924153024526,0.946996954932639,"SAMD11","148398"
"ENSG00000268179.1",0.139636797330761,-0.260387141307273,3.22756791315122,-0.0806759604488213,0.935699655267571,NA,NA,NA
"ENSG00000188976.6",3479.14330310325,-0.151807314022196,0.098252912601332,-1.54506680772065,0.12233010459296,0.349201819822409,"NOC2L","26155"
"ENSG00000187961.9",1004.36413356249,0.397678652364762,0.228747631209671,1.73850391482414,0.0821220608856102,0.276407293520739,"KLHL17","339451"
"ENSG00000187583.6",126.123928768619,0.703797254895421,0.41948504864458,1.6777648146686,0.0933930207162016,0.29857573357954,"PLEKHN1","84069"
"ENSG00000187642.5",48.564128302682,0.890654400865471,0.317229944897955,2.80759876294772,0.00499123722520942,0.0439987474913107,"PERM1","84808"
"ENSG00000272512.1",141.647045533502,-0.219829183025112,0.37241165716479,-0.590285451048164,0.554999291705546,0.779074913329238,NA,NA
"ENSG00000188290.6",436.432482684686,-0.298034692340404,0.344152677883028,-0.865995563869187,0.386492594520922,0.650907042938803,"HES4","57801"
"ENSG00000231702.2",4.16905198138946,0.879764802299172,0.595863052298092,1.47645469694109,0.13982186842034,0.376719253843188,NA,NA
"ENSG00000224969.1",6.22738883526725,0.61327801365575,0.613982051063215,0.998853325750735,0.317865749218679,0.588862150262378,NA,NA
"ENSG00000187608.5",660.860817479944,0.189772060885731,0.319064427267016,0.594776617723407,0.55199279927073,0.777077470119134,"ISG15","9636"
"ENSG00000188157.9",15131.1784301574,-0.485566121069286,0.15735241405791,-3.085851106743,0.00202970432003899,0.0227018499258123,"AGRN","375790"
"ENSG00000217801.5",155.461371282509,0.328820303279573,0.270696661961679,1.21471872204365,0.224473389419872,0.490528976565874,"LOC100288175","100288175"
"ENSG00000273443.1",3.97030963005414,-0.499748157225289,0.856203176958174,-0.583679400724417,0.559436028793606,0.782362111752475,NA,NA
"ENSG00000237330.2",4.63842324483446,0.600071376744932,0.500053377599654,1.20001464568719,0.230133652516963,0.497151028123552,"RNF223","401934"
"ENSG00000131591.13",1221.58395561061,-0.116142827652373,0.181582900133121,-0.639613243137032,0.522424070623856,0.756595333316952,"C1orf159","54991"
"ENSG00000223823.1",9.25385426014118,3.32112363427537,0.49630857160405,6.69165076787134,2.20666988884914e-11,2.10520432012823e-09,"LINC01342","254099"
"ENSG00000207730.1",0.736626984710323,0.0922036495925331,1.31559135622127,0.0700853263868855,0.944125745828461,NA,"MIR200B","406984"
"ENSG00000207607.1",0.510048300415776,-1.00950229807088,1.41918960646957,-0.711323063154446,0.476884062980615,NA,"MIR200A","406983"
"ENSG00000198976.1",1.43232276608986,-1.62669879691568,0.95358749564667,-1.7058726171871,0.0880317990597426,0.288731478462628,"MIR429","554210"
"ENSG00000272141.1",304.955198971221,-0.434284002712901,0.379831114306659,-1.14336078945412,0.252888825294843,0.523912013653718,NA,NA
"ENSG00000205231.1",9.57905243647002,0.851894557259886,0.401017516817428,2.12433253295449,0.0336423471747903,0.158858210772194,"TTLL10-AS1","100506376"
"ENSG00000162571.9",31.6810076495673,-0.0371629511414564,0.357318243815816,-0.104005188049151,0.91716523143388,0.96729705573922,"TTLL10","254173"
"ENSG00000186891.9",158.113943379013,2.88860397005392,0.513994035248821,5.6199172985647,1.91048888954304e-08,1.02106128714426e-06,"TNFRSF18","8784"
"ENSG00000186827.6",322.217054869865,0.568909068747944,0.324402747329979,1.75371224020263,0.0794798271176693,0.27095183102501,"TNFRSF4","7293"
"ENSG00000078808.12",7699.82658251492,-0.395393737711042,0.146244981395186,-2.70363970058297,0.00685846112567079,0.0550258091465922,"SDF4","51150"
"ENSG00000176022.3",991.791789354473,-0.341738653087067,0.208886911407136,-1.63599840116834,0.101839922014366,0.314474985456631,"B3GALT6","126792"
"ENSG00000184163.3",54.7911137632764,-0.265479055984456,0.297986694037523,-0.890909095259891,0.372977940498575,0.63814047990549,"C1QTNF12","388581"
"ENSG00000260179.1",24.897882885742,0.648541216829311,0.374133273434534,1.73344971666305,0.0830157674862731,0.278238510449969,NA,NA
"ENSG00000160087.16",2391.31300234826,0.00301261485094888,0.100887991566482,0.0298609854767866,0.976177921042735,0.990834664214402,"UBE2J2","118424"
"ENSG00000230415.1",85.9026072452492,-0.0724570596070028,0.251589776330443,-0.287996836214188,0.77334916045595,0.902245597539069,NA,NA
"ENSG00000162572.15",1001.67409083248,-0.121796883050511,0.235950518089209,-0.516196718010432,0.605717022299845,0.810728937539792,"SCNN1D","6339"
"ENSG00000131584.14",4341.65494441814,-0.0132796249402787,0.188456505695504,-0.0704651977456014,0.943823399845416,0.978304300990597,"ACAP3","116983"
"ENSG00000169972.7",419.352550479422,-0.196495357839097,0.146863824697312,-1.33794253448101,0.180915170229944,0.43468725402962,"PUSL1","126789"
"ENSG00000127054.14",8221.21529955649,-0.0216077013518064,0.116618308572716,-0.185285669259498,0.853004977692256,0.940636795104521,"INTS11","54973"
"ENSG00000240731.1",311.373472755684,0.0174644148019743,0.174486830417899,0.100090160157914,0.920272747159985,0.968744217380672,NA,NA
"ENSG00000224051.2",1455.17471421073,-0.102023762665579,0.123479178244992,-0.826242643623337,0.408666462454582,0.669144080960761,"CPTP","80772"
"ENSG00000169962.4",168.763303257457,1.18689019703642,0.245799709084447,4.82868837175334,1.37435287896141e-06,4.66092830180666e-05,"TAS1R3","83756"
"ENSG00000107404.13",5388.2108375261,-0.256008901229761,0.110261289755206,-2.32183844210541,0.0202416364540911,0.114497653646941,"DVL1","1855"
"ENSG00000162576.12",7990.2254753216,-0.433963090036077,0.232087802045086,-1.8698229127603,0.0615084134379996,0.232203824707294,"MXRA8","54587"
"ENSG00000175756.9",2927.3072460543,-0.375379982133375,0.132406061057612,-2.83506645492642,0.00458161540898759,0.0412285589346255,"AURKAIP1","54998"
"ENSG00000223663.2",3.04281623367661,-0.668726746841395,0.584773118139948,-1.14356615599651,0.252803604055966,0.523821334376848,NA,NA
"ENSG00000221978.7",26713.1569868815,0.241937946422256,0.171195064833193,1.41322967842556,0.157588202871411,0.403915393767501,"CCNL2","81669"
